,DateTime,City,Country,Operator,Type,Company,Aboard,Fatalities,Ground,Flight Type,Phase,Cause,Summary,Year,Month,Day,Survivors,%Survivors
3231,1980-07-25 07:13:00,Philadelphia, Pennsylvania,AIR PENNSYLVANIA - AIR TAXI,Piper PA-31-350,Piper,3.0,3.0,0.0,passenger,unknown,unknown,"the aircraft flew into the vortex wake of a b727, lost control and crashed.",1980,July,Friday,0.0,0.0
3232,1980-08-01 00:00:00,Cerro Lilio, Mexico,AERONAVES DEL PERU,Douglas DC-8-43F,Douglas,7.0,3.0,0.0,passenger,unknown,unknown,the cargo plane crashed into a mountain in poor visibility.,1980,August,Friday,4.0,57.14285714285714
3233,1980-08-03 16:15:00,Togiak, Alaska,YUTE AIR ALASKA - AIR TAXI,de Havilland DHC-3,Havilland,9.0,2.0,0.0,passenger,While taking off,Weather conditions,struck a hill after taking off and climbing into a fog shrouded valley. continued vfr flight into adverse weather conditions,1980,August,Sunday,7.0,77.77777777777779
3234,1980-08-06 17:40:00,Houma, Louisiana,AIR LOGISTICS,Bell 205A-1 helicopter,Bell,13.0,13.0,0.0,passenger,unknown,Weather conditions,"crashed after continued vfr flight into adverse weather conditions. no windshield wipers, unreliable attitude indicator and inoperative turn needle.",1980,August,Wednesday,0.0,0.0
3235,1980-08-07 03:00:00,Nouadhibou, Mauretania,TAROM,Tupolev TU-154B-1,Tupolev,168.0,1.0,0.0,passenger,unknown,unknown,"the aircraft touched down in water 1,000 ft. short of the runway.",1980,August,Thursday,167.0,99.40476190476191
3236,1980-08-11 00:00:00,Rio de Janeiro, Brazil,PROSPEC,Britten-Norman BN-2A-6 Islander,Britten-Norman,3.0,3.0,0.0,passenger,While taking off,unknown,crashed shortly after taking off.,1980,August,Monday,0.0,0.0
3237,1980-08-13 21:55:00,Sa Cabaneta, Spain,SPANTAX,Learjet 35A,Learjet,4.0,4.0,0.0,passenger,unknown,unknown,slamed into a mountain while on approach.,1980,August,Wednesday,0.0,0.0
3238,1980-12-23 23:12:00,Qatar, Qatar,SAUDI ARABIAN AIRLINES,Lockheed L-1011-200,Lockheed,291.0,2.0,0.0,passenger,unknown,unknown,two passengers were sucked out of the plane after a tire exploded in the wheel well causing damage to the fuselage.,1980,December,Tuesday,289.0,99.3127147766323
3239,1981-01-14 00:00:00,Ramstein AFB, West Germany,MILITARY - U.S. AIR FORCE,Lockheed C-130E Hercules,Lockheed,11.0,11.0,0.0,military,While taking off,unknown,"stalled, crashed shortly after taking off.",1981,January,Wednesday,0.0,0.0
3240,1980-08-19 19:08:00,Near Riyadh, Saudi Arabia,SAUDI ARABIAN AIRLINES,Lockheed 1011-200 TriStar,Lockheed,301.0,301.0,0.0,passenger,While landing,Fire,"the flight experienced a fire in the aft cargo compartment  6 minutes after taking off from rilyadh. the plane returned to the airport and landed but because of a delay in evacuating the plane, all aboard were killed by smoke and fire. half a minute before landing the captain decided not to order an emergency evacuation.  when he landed, he did not stop immediately but instead proceeded to make a normal landing delaying the fire equipment from putting out the fire. it took a full twenty-three minutes after touchdown before the doors were opened. the failure of the captain to prepare the cabin crew for immediate evacuation upon landing and his failure in not making a maximum stop landing on the runway, with immediate evacuation.",1980,August,Tuesday,0.0,0.0
3241,1980-08-26 00:00:00,Near Jakarta, Indonesia,BOURAQ INDONESIA AIRLINES,Vickers Viscount 812,Vickers,37.0,37.0,0.0,passenger,unknown,unknown,"a section of the tail separated in flight and the aircraft crashed into a swamp. broken spigot fitting, which is part of  the elevator torque tube assembly. the part was not repaced as required.",1980,August,Tuesday,0.0,0.0
3242,1980-09-05 00:00:00,Near Montelimar, France,MILITARY - KUWAIT AIR FORCE,Lockheed L-100-20 Hercules,Lockheed,8.0,8.0,0.0,military,unknown,Weather conditions,crashed after being struck by lightning,1980,September,Friday,0.0,0.0
3243,1980-09-10 00:00:00,Puerto Olaya, Colombia,AERONORTE COLOMBIA,Douglas C-47,Douglas,3.0,3.0,0.0,passenger,While en route,unknown,while en route a wing separated from the cargo plane which led to loss of control.  the wing attachment bolts failed in turbulence.,1980,September,Wednesday,0.0,0.0
3244,1980-09-12 20:58:00,Off Freeport, Bahamas,FLORIDA COMMUTER AIRLINES,Douglas DC-3,Douglas,34.0,34.0,0.0,passenger,unknown,Weather conditions,"the aircraft crashed into the atlantiocean about 3.5 nm sw of west end settlement in low ceiling and thunderstorm activity. the cause was unable to be determined. contributing factors include flight into thunderstorm activity, a malfunctioning pitot tube and improper supervision by airline management.",1980,September,Friday,0.0,0.0
3245,1980-09-14 00:00:00,Kindu, Zaire,MILITARY - FORCE AÉRIENNE ZAÏROISE,Lockheed Hercules C-130,Lockheed,36.0,36.0,0.0,military,While taking off,Engine failure,crashed on takeoff after losing one engine.,1980,September,Sunday,0.0,0.0
3246,1980-09-15 00:00:00,Near Medina, Saudi Arabia,MILITARY - ROYAL SAUDI AIR FORCE,Lockheed C-130E,Lockheed,89.0,89.0,0.0,military,While taking off,Fire,crashed into the desert after taking off. report of an in-flight fire.,1980,September,Monday,0.0,0.0
3247,1980-09-17 00:00:00,Near Kindu, Zaire,MILITARY - ZAIREAN AIR FORCE,de Havilland DHC-5 Buffalo,Havilland,36.0,36.0,0.0,military,While taking off,unknown,crashed shortly after taking off.,1980,September,Wednesday,0.0,0.0
3248,1980-09-22 00:00:00,Mount Smjorfjollum, Iceland,FLUGFELAG AUSTURLANDS,Britten-Norman BN-2A-27 Islander,Britten-Norman,3.0,3.0,0.0,passenger,While en route,unknown,crashed into a mountain while en route.,1980,September,Monday,0.0,0.0
3249,1980-09-30 00:00:00,Badakshan, Afghanistan,MILITARY - SOVIET AIR FORCE,Antonov AN-12V,Antonov,45.0,45.0,0.0,military,While landing,War,shot down by afghan guerrilla forces as it prepared to land.,1980,September,Tuesday,0.0,0.0
3250,1980-10-24 09:47:00,Gainsville, Florida,TAMPA AIR CENTER - AIR TAXI,Beechcraft E18S,Beechcraft,3.0,3.0,0.0,passenger,unknown,Engine failure,"the aircraft experienced engine failure on final approach and collided with electronitowers. inadequate maintenance and inspection of fuel system, filters, strainers and screens.",1980,October,Friday,0.0,0.0
3251,1980-11-04 00:00:00,Caracas, Venezuela,FUERZA AÉREA VENEZOLANA,Lockheed C-130H Hercules,Lockheed,11.0,11.0,0.0,passenger,unknown,Engine failure,engine failure.,1980,November,Tuesday,0.0,0.0
3252,1980-11-12 23:53:00,Near Cairo, Egypt,MILITARY - U.S. AIR FORCE,Lockheed C-141A,Lockheed,13.0,13.0,0.0,military,While landing,unknown,descended at an excessive sink rate at a banked angle until it crashed to the ground as it prepared to land at cairo airport.,1980,November,Wednesday,0.0,0.0
3253,1980-11-17 00:00:00,Annanberg, Papua New Guinea,PROVINCIAL AIR SERVICES,Britten-Norman BN-2A Trislander,Britten-Norman,4.0,4.0,0.0,cargo,unknown,unknown,,1980,November,Monday,0.0,0.0
3254,1980-11-19 00:00:00,Seoul, South Korea,KOREAN AIRLINES,Boeing B-747-2B5B,Boeing,226.0,15.0,0.0,passenger,While landing,Weather conditions,undershot runway and crashed while landing in fog. crew error.,1980,November,Wednesday,211.0,93.36283185840708
3255,1980-11-24 00:00:00,Near Medellin, Colombia,F.R. DE LA DIRECCION GENERAL DE ADOS,Douglas C-47A-35-DL,Douglas,20.0,20.0,0.0,passenger,While landing,Weather conditions,"the aircraft crashed into a mountain at 9,500 ft. while descending to land. continued vfr flight in deteriorating weather at low altitude in a mountainous area.",1980,November,Monday,0.0,0.0
3256,1980-11-28 21:35:00,Pecos City, Texas,CENTRAL AIR SERVICES,Douglas DC-7B,Douglas,2.0,2.0,0.0,cargo,While taking off,Pilot error,the cargo plane entered a steep bank shortly after takeoff and crashed. complete engine failure/flameout no.1 engine. powerplant failure for undetermined reasons. pilot-in-command  failed to obtain/maintain flying speed. improper emergency procedures,1980,November,Friday,0.0,0.0
3257,1980-12-05 00:00:00,Dar es Salaam, Tanzania,TANZANIA AVIATION,Piper PA-42 Cheyenne,Piper,10.0,10.0,0.0,passenger,unknown,unknown,,1980,December,Friday,0.0,0.0
3258,1980-12-07 16:47:00,Michigan City, IN,QUEEN AIRMOTIVE - AIR TAXI,Beechcraft B90,Beechcraft,4.0,4.0,0.0,passenger,unknown,unknown,crashed on final approach and came to rest in water. elevator assembly detached due to missing bolt.,1980,December,Sunday,0.0,0.0
3259,1980-12-12 19:51:00,Cold Bay, Alaska,PENNINSULA AIRWAYS - AIR TAXI,Piper PA-32,Piper,4.0,4.0,0.0,passenger,While en route,Pilot error,"pilot misjudged altitude and crashed in snow, gusting winds and dark night while en route.",1980,December,Friday,0.0,0.0
3260,1980-12-16 00:00:00,Tumut,,EAGLE AIRWAYS,Britten-Norman BN-2A Trislander,Britten-Norman,2.0,2.0,0.0,passenger,While en route,unknown,crashed in mountains while en route.,1980,December,Tuesday,0.0,0.0
3261,1981-08-27 00:00:00,Mt. Elena, Colombia,AEROPESCA COLOMBIA,Vickers Viscount 745D,Vickers,50.0,50.0,0.0,passenger,unknown,unknown,crashed in the jungle on a mountain peak. flying vfr in meteorological conditions below minima.,1981,August,Thursday,0.0,0.0
3262,1981-01-20 11:27:00,Spokane, Washington,CASCADE AIRWAYS,Beechcraft 99A,Beechcraft,9.0,7.0,0.0,passenger,unknown,Engine failure,"during an instrument approach, the aircraft descended below 3,500 ft. and impacted rising terrain became airborne, went over a hilltop and came to rest 1,380 ft. further on. a fire started in the area of the right engine and spread throughout the fuselage. a premature descent to minimum descent altitude based on the flightcrew's use of an incorrect distance measuring equipment frequency and the flightcrew's subsequent failure to remain at or above mda.",1981,January,Tuesday,2.0,22.22222222222222
3263,1981-01-27 22:30:00,Winnemucca, Nevada,ORCON INC. - AIR TAXI,Aero Commander 681,Aero,3.0,2.0,0.0,passenger,unknown,Weather conditions,"pilot transmitted he had runway in slight but crashed short of runway. rain, snow and turbulence with thunderstorms in the area.",1981,January,Tuesday,1.0,33.33333333333333
3264,1981-02-07 00:00:00,Near Leningrad, Russia,MILITARY - SOVIET NAVY,Tupolev TU-104A,Tupolev,52.0,52.0,0.0,military,While taking off,unknown,crashed shortly after taking off approximately 10 miles north of leningrad.,1981,February,Saturday,0.0,0.0
3265,1981-02-10 21:16:00,Houma, Louisiana,WALKER - WATTS AVIATION - AIR TAXI,Cessna 310R,Cessna,4.0,4.0,0.0,passenger,unknown,Pilot error,crashed on final approach after encountering windshear. pilot not briefed on possibility of turbulence and windshear by fss personnel.,1981,February,Tuesday,0.0,0.0
3266,1981-02-11 18:40:00,White Plains, New York,PRIVATE - CORPORATE,Lockheed 1339,Lockheed,8.0,8.0,0.0,private,unknown,Weather conditions,"crashed in rain, fog, windshear.  pilot distracted as a result of a major electrical system failure. undetected deviation from flightpath.",1981,February,Wednesday,0.0,0.0
3267,1981-02-22 00:00:00,Avalon, California,HELICOPTER - AIR TAXI,Sikorsky S-62A,Sikorsky,8.0,2.0,0.0,passenger,While landing,unknown,the main rotor disk failed from a fatigue fracture while attempting to land.,1981,February,Sunday,6.0,75.0
3268,1981-02-24 00:00:00,Belem, Brazil,VOTEC,Embraer 110P Bandeirante,Embraer,14.0,11.0,0.0,passenger,unknown,unknown,crashed into a tug boat and barges while on approach in heavy rain and wind and broke in two.,1981,February,Tuesday,3.0,21.428571428571427
3269,1981-02-25 17:30:00,North Adams, Massachusetts,BERKSHIRE AVIATION - AIR TAXI,Cessna 310R,Cessna,3.0,2.0,0.0,passenger,While taking off,unknown,failed to obtain flying speed on takeoff and crashed. airframe icing. pitot heat off.,1981,February,Wednesday,1.0,33.33333333333333
3270,1981-02-26 05:25:00,Off Tabones Island  Philippines,,MILITARY - U.S. AIR FORCE,Lockheed MC-130E-Y,Lockheed,24.0,23.0,0.0,military,While landing,unknown,"the military transport crashed into subibay, 15 miles west-northwest of cubi point naval air station where it had taken off an hour earlier and where it was on approach to land. witnesses saw the aircraft flying at a low altitude just before crashing into the sea and exploding in flames.",1981,February,Thursday,1.0,4.166666666666666
3271,1981-03-02 08:13:00,Fallon, Nevada,AIR CHAPARRAL - AIR TAXI,Cessna T210N,Cessna,2.0,2.0,0.0,passenger,unknown,Weather conditions,"flew into the ground in rain, snow and low visibility. six minutes before accident pilot radioed weather in the pass was getting lower and lower. continued vfr flight into adverse weather.",1981,March,Monday,0.0,0.0
3272,1981-03-10 05:00:00,Moroni, Comoro Islands,MILITARY - FRENCH NAVAL AVIATION,Dassault-Breguet Atlantique,Dassault-Breguet,18.0,18.0,0.0,military,While taking off,Engine failure,"as the plane was taking off, one of the engines failed and after climbing to 500 ft., the aircraft plunged to earth and exploded in flames.",1981,March,Tuesday,0.0,0.0
3273,1981-03-15 00:00:00,Shemya AFB, Alaska,MILITARY - U.S. AIR FORCE,Boeing RC-135S,Boeing,24.0,6.0,0.0,military,unknown,Weather conditions,hit the ground short of the runway in snow and fog.,1981,March,Sunday,18.0,75.0
3274,1981-03-26 00:00:00,Redzikowo, Poland,LOT POLISH AIRLINES,Antonov AN-24B,Antonov,52.0,1.0,0.0,passenger,While landing,unknown,separation of a propeller blade caused a forced landing resulting the the plane crashing and burining.,1981,March,Thursday,51.0,98.07692307692307
3275,1981-03-27 16:32:00,Galena, Alaska,GALENA AIR SERVICE - AIR TAXI,Piper PA-31,Piper,4.0,4.0,0.0,cargo,unknown,Engine failure,"lost an engine during a go around, began to climb, entered a steep left bank and crashed. engine failure for unknown reasons.",1981,March,Friday,0.0,0.0
3276,1981-04-01 00:00:00,Mt. Hagen, Papua,TALAIR,Cessna 402,Cessna,8.0,8.0,0.0,passenger,unknown,unknown,,1981,April,Wednesday,0.0,0.0
3277,1981-04-06 00:00:00,Laguna Soliz, Bolivia,URCUPINA,Douglas C-47A,Douglas,7.0,7.0,0.0,passenger,unknown,Weather conditions,the cargo plane flew into the ground while trying to avoid bad weather.,1981,April,Monday,0.0,0.0
3278,1981-04-07 11:36:00,Cincinnati, Ohio,FREEDOM INTERNATIONAL,Learjet 23,Learjet,2.0,1.0,0.0,passenger,While landing,Pilot error,"while climbing through 3,800 ft., a loon collided with the cargo plane penetrating the windshield. the copilot was killed and the captain sustained serious injuries. debris from the windshield were ingested by the no.2 engine which had to be shut down. the pilot returned to the airport for a successful emergency landing.",1981,April,Tuesday,1.0,50.0
3279,1981-04-17 16:01:00,Loveland, Colorado,AIR US / PRIVATE,Hadley Page 137Jetstream I / Cessna 206,Hadley,19.0,15.0,0.0,private,While landing,Pilot error,"a midair collision occurred 2 nm east-southeast of loveland, colorado at 13,000 ft.. two killed and 3 injured on the cessna and 13 killed on the jetstream. the failure of the cessna pilot to establish communications with the denver center and his climbing into controlled airspace above 12,500 ft without an authorized transponder. contributing factor was the fact that existing regulations did not prohibit parachute jumping in or immediately adjacent to federal airways.",1981,April,Friday,4.0,21.052631578947366
3280,1981-04-28 07:45:00,Pekanbaru, Indonesia,AIRFAST INDONESIA,Douglas C-47A-5-DK,Douglas,17.0,15.0,0.0,passenger,unknown,unknown,crashed during final approach. hudbay oil co. charter.,1981,April,Tuesday,2.0,11.76470588235294
3281,1981-05-06 10:50:00,Near Fredrick, Maryland,MILITARY - U.S. AIR FORCE,Boeing EC-135N,Boeing,21.0,21.0,0.0,military,unknown,unknown,"while cruising at fl 210, the pitch trim moved to the full nose-down position. gravational forces from the resulting dive led to the break-up of the aircraft.",1981,May,Wednesday,0.0,0.0
3282,1981-05-07 10:53:00,Rio de la Plata, Argentina,AUSTRAL LINEAS AERAS (ARGENTINA),BAC One-Eleven 529FR,BAC,31.0,31.0,0.0,passenger,unknown,Weather conditions,the aircraft crashed into a river bed after two missed approaches and while in a holding pattern. severe turbulence and thunderstorms where occurring in area. loss of control of the aircraft and impact with the water by an error of the pilot in assessing the meteorological conditions on crossing through a zone of extremely violent cumulonimbus clouds. windshear.,1981,May,Thursday,0.0,0.0
3283,1981-05-16 00:00:00,Near Menongue, Angola,TAAG ANGOLA AIRLINES,Lockheed L-100-20 Hercules,Lockheed,4.0,4.0,0.0,passenger,unknown,War,shot down by a surface-to-air missile.,1981,May,Saturday,0.0,0.0
3284,1981-05-21 00:00:00,Pinarete Mountain, Mexico,LINEAS AEREAS,Convair CV-440-11,Convair,20.0,20.0,0.0,passenger,unknown,unknown,"crashed into a mountain at 8,800 feet obscured by clouds.",1981,May,Thursday,0.0,0.0
3285,1981-05-22 00:00:00,Near Zumba, Ecuador,TAME,de Havilland Canada DHC-6 Twin Otter 300,Havilland,18.0,18.0,0.0,passenger,unknown,Weather conditions,crashed into a mountain in fog.,1981,May,Friday,0.0,0.0
3286,1981-05-24 15:00:00,Near Guachala, Ecuador,MILITARY - ECUADOREAN AIR FORCE,Beech Super King Air 200/DHC6-Twin Otter,Beech,27.0,27.0,0.0,military,unknown,Weather conditions,crashed and burned after a mid-air collision over mountainous terrain in rain and fog.  nine killed aboard the beech and 16 aboard the twin otter.,1981,May,Sunday,0.0,0.0
3287,1981-05-28 16:40:00,Avalon, California,SHANAIR INC. - AIR TAXI,Beechcraft 58,Beechcraft,3.0,2.0,0.0,passenger,While taking off,unknown,"after taking off the plane circled three time at a low altitude. on the third pass the aircraft experienced a slow roll, the nose dropped and the plane crashed into the water. unwarranted low flying. misjudged speed and exercised poor judgment.",1981,May,Thursday,1.0,33.33333333333333
3288,1981-05-29 00:00:00,Cairo, Egypt,MILITARY - EGYPTIAN AIR FORCE,Lockheed C-130H Hercules,Lockheed,17.0,17.0,0.0,military,unknown,unknown,,1981,May,Friday,0.0,0.0
3289,1981-06-13 00:00:00,Ust-Barguzin, Russia,AEROFLOT,Ilyushin Il-14,Ilyushin,52.0,52.0,0.0,passenger,unknown,unknown,the crew informed atc they could see the field but crashed 30 km from the airport.,1981,June,Saturday,0.0,0.0
3290,1981-06-13 00:00:00,Hualien, Taiwan,TAIWAN AIRLINES,Britten-Norman BN-2A-8 Islander,Britten-Norman,2.0,2.0,0.0,passenger,unknown,unknown,crashed into a mountain during a typhoon.,1981,June,Saturday,0.0,0.0
3291,1981-06-17 00:00:00,Miraflores, Colombia,TAXI AÉREO EL VENADO,Douglas DC-3,Douglas,12.0,2.0,0.0,passenger,While landing,Engine failure,with one engine out and attempting an emergency landing the aircraft had to go-around because of a plane on the runway. while attempting a second landing from the opposite direction the aircraft ditched into a lake.,1981,June,Wednesday,10.0,83.33333333333334
3292,1981-06-26 00:00:00,Nailstone, England,DAN AIR SERVICES,Hawker Siddeley HS-748,Hawker,3.0,3.0,0.0,cargo,unknown,unknown,"the the right rear door  of the cargo plane detached and struck the horizontal tail plane and became lodged on the leading edge. control was lost, and the aircraft entered a steep dive. during the dive, the wings and tail plane failed due to overstressing.",1981,June,Friday,0.0,0.0
3293,1981-06-30 18:11:00,Muskegon, Michigan,G & W AVIATION,Cessna 401,Cessna,5.0,5.0,0.0,passenger,While taking off,Engine failure,the aircraft experienced engine failure on takeoff and crashed. power plant failure for reasons unknown. improper emergency procedures.,1981,June,Tuesday,0.0,0.0
3294,1981-07-18 15:44:00,Near Yerevan, Armenia,TAR,Canadair CL-44D4-6,Canadair,4.0,4.0,0.0,passenger,unknown,unknown,the cargo plane was brought down after a soviet fighter jet crashed into the tail of the canadair. the plane had strayed into soviet airspace.,1981,July,Saturday,0.0,0.0
3295,1981-07-20 00:00:00,Mogadishu, Somalia,SOMALI AIRLINES,Fokker F-27 Friendship 600RF,Fokker,50.0,50.0,0.0,passenger,While taking off,unknown,part of the right wing separated from the plane after the aircraft entered an area of heavy rain and severe turbulence and went into a spiral dive 8 minutes after takeoff.,1981,July,Monday,0.0,0.0
3296,1981-07-23 12:24:00,Kansas City, Kansas,AIR TAXI,Beechcraft 58TC,Beechcraft,4.0,4.0,0.0,passenger,While taking off,unknown,the aircraft experienced an uncontrolled descent shortly after taking off. left and right elevator trim actuators reversed during installation. elevator trim arms extended 23 degrees nose down.,1981,July,Thursday,0.0,0.0
3297,1981-07-24 00:00:00,Madagascar,,AIR MADAGASCAR,de Havilland Canada DHC-6 Twin Otter 300,Havilland,19.0,19.0,0.0,passenger,unknown,unknown,flew into a mountain.,1981,July,Friday,0.0,0.0
3298,1981-07-25 00:00:00,Caruru, Colombia,TRANSAMAZONICA,Douglas C-53D-DO,Douglas,9.0,4.0,0.0,passenger,While landing,Engine failure,the aircraft crashed short of the runway while attempting to land after a severe vibration required the crew to shut down the engine and feather the propeller.,1981,July,Saturday,5.0,55.55555555555556
3299,1981-07-27 00:00:00,Chihuahua, Mexico,AEROMEXICO,McDonnell Douglas DC-9-32,McDonnell,66.0,30.0,0.0,passenger,While landing,Weather conditions,"while landing in adverse weather conditions, the aircraft landed right of the runway, bounced and struck the ground. the fuselage broke in two and caught fire. thunderstorms and strong turbulence in the area associated with a tropical air mass.",1981,July,Monday,36.0,54.54545454545454
3300,1981-08-11 19:15:00,Skagway, Alaska,SKAGWAY AIR SERVICE - AIR TAXI,Piper PA-32,Piper,6.0,6.0,0.0,cargo,unknown,Pilot error,"the aircraft's right wing impacted a boulder while exiting the mouth of a 3,000 ft. canyon while in a 45 degree bank. pilot misjudged altitude and clearance.",1981,August,Tuesday,0.0,0.0
3301,1981-08-22 10:00:00,Near Sanyi, Miao-li,FAR EASTERN AIR TRANSPORT,Boeing B-737-222,Boeing,110.0,110.0,0.0,cargo,unknown,unknown,the aircraft experienced in-flight structural failure. severe corrosion in belly of plane led to a pressure hull rupture and disintegration of the plane.,1981,August,Saturday,0.0,0.0
3302,1981-08-24 00:00:00,Near Zavitinsk, Russia,AEROFLOT / MILITARY - RUSSIAN AIR FORCE,Antonov AN-24RV / Soviet Air Force TU-16,Antonov,32.0,31.0,0.0,military,unknown,unknown,"midair collision with a soviet air force tu-16. the only surviving passenger, a 20 year old woman was found in a forest 3 days later. poor communication between civilian and military atcs.",1981,August,Monday,1.0,3.125
3303,1981-08-29 20:30:00,Zeya, Russia,AEROFLOT,Yakovlev YAK-40,Yakovlev,34.0,3.0,0.0,passenger,unknown,Fire,"flew into trees short and to the right of the runway, crashed and caught fire. crew descended below minimums without visual contact with the ground.",1981,August,Saturday,31.0,91.17647058823529
3304,1981-09-02 00:00:00,Paipa, Colombia,TAXI AEREO EL VENADO,Embraer 110P1 Bandeirante,Embraer,22.0,21.0,0.0,passenger,While taking off,unknown,the aircraft was unable to gain altitude upon taking off. after turning left the plane struck a hill. overloaded.,1981,September,Wednesday,1.0,4.545454545454546
3305,1981-09-18 00:00:00,Zeleznogorsk, Russian,AEROFLOT /MILITARY - RUSSIAN,Yakovlev YAK-40 / Mil Mi-8,Yakovlev,33.0,33.0,0.0,military,unknown,unknown,midair collision with a military mi-8 helicopter.,1981,September,Friday,0.0,0.0
3306,1981-09-21 00:00:00,Nellis AFB, Nevada,MILITARY - U.S. AIR FORCE,Lockheed C-130H Hercules,Lockheed,68.0,7.0,0.0,military,unknown,unknown,crashed short of the runway. the plane was carrying infantry troops.,1981,September,Monday,61.0,89.70588235294117
3307,1981-09-22 12:00:00,Near Babaeski, Turkey,MILITARY - TURKISH AIR FORCE,Northrop F-5A,Northrop,0.0,0.0,40.0,military,unknown,Pilot error,the fighter crashed into a village after the pilot ejected from the plane.,1981,September,Tuesday,0.0,
3308,1981-09-29 19:00:00,Tehran, Iran,MILITARY - IRANIAN AIR FORCE,Lockheed C-130H,Lockheed,60.0,60.0,20.0,military,While landing,unknown,crashed into tir square while on approach to land. killed were iran's defense minister and other military officals.,1981,September,Tuesday,0.0,0.0
3309,1981-10-01 15:00:00,Casper, Wyoming,SKY TRAIN AIR,Learjet 24,Learjet,3.0,3.0,0.0,passenger,unknown,unknown,"a loss of control, possibly initiated by an unexpected encounter with moderate to severe clear air turbulence, which caused the aircraft to depart the narrow flight envelope boundaries in which it was operating and from which recovery was not effected.",1981,October,Thursday,0.0,0.0
3310,1981-10-06 17:12:00,Moerdijk, Netherlands,NLM (NEDERLANDSE LUCHTVAART MAATSCHAPPIJ),Fokker F-28 Fellowship 4000,Fokker,17.0,17.0,0.0,passenger,unknown,unknown,the aircraft entered an area of severe turbulence and a tornado which resulted in the separation of the right wing and in-flight break up.,1981,October,Tuesday,0.0,0.0
3311,1981-10-15 00:00:00,Kufstein, Austria,OEFAG FLUGDIENST,Cessna 404 Titan,Cessna,9.0,9.0,0.0,passenger,unknown,unknown,crashed into a mountain.,1981,October,Thursday,0.0,0.0
3312,1981-10-26 18:24:00,St. Thomas, U.S. Virgin Islands,AEROLINEAS ARGO,Lockheed L-749A Constellation,Lockheed,5.0,5.0,0.0,passenger,unknown,Pilot error,after executing a turn to avoid traffithe cargo plane struck the ocean. pilot misjudged the altitude and clearance.,1981,October,Monday,0.0,0.0
3313,1981-10-31 00:00:00,Bafoussam, Cameroon,CAMEROON AIRLINES,de Havilland Canada DHC-6 Twin Otter 300,Havilland,24.0,1.0,0.0,passenger,While taking off,Pilot error,"the aircraft took off, lost altitude, settled back on the runway and overshot the runway. the aircraft was overloaded. other factors were the pilot misjudged the distance and speed during the takeoff and lack of proper pre-flight planning.",1981,October,Saturday,23.0,95.83333333333334
3314,1981-11-08 00:00:00,Sierra de Guerro, Mexico,AEROMEXICO,McDonnell Douglas DC-9-32,McDonnell,18.0,18.0,0.0,passenger,unknown,unknown,the flight struck a mountain during an emergency descent due to explosive decompression. crew's failure to follow approved emergency procedures.,1981,November,Sunday,0.0,0.0
3315,1981-11-15 21:12:00,Mount Pocono, Pennsylvania,MOYER AVIATION - AIR TAXI,Piper PA-32,Piper,4.0,4.0,0.0,passenger,unknown,Clash,collided with trees on final approach. improper ifr operation. failed to follow approved procedures.,1981,November,Sunday,0.0,0.0
3316,1981-11-16 19:30:00,Norilsk, Russia,AEROFLOT,Tupolev TU-154B-2,Tupolev,167.0,99.0,0.0,passenger,While landing,unknown,the plane acquired excessive vertical speed and descended below the glideslope while attempting to land. the aircraft impacted terrain in an open field and slid across frozen ground for about 300 m. the high descent rate could not be countered by applying maximum elevator trim. malfunctioning elevator.,1981,November,Monday,68.0,40.7185628742515
3317,1981-11-19 00:00:00,Biratnagar, Nepal,ROYAL NEPAL AIRLINES,Pilatus PC-6/B2-H2 Turbo-Porter,Pilatus,10.0,10.0,0.0,passenger,While taking off,unknown,crashed after takeoff.,1981,November,Thursday,0.0,0.0
3318,1981-11-30 00:00:00,Castries, Saint Lucia Island,GUYANA AIRWAYS,Douglas DC-6A,Douglas,3.0,3.0,0.0,passenger,While taking off,Engine failure,engine failed during takeoff. the cargo plane crashed while returning to the field.,1981,November,Monday,0.0,0.0
3319,1981-12-01 08:53:00,Mt. San Pietro, near Ajaccio,INEX ADRIA AVIOPROMET (YUGOSLAVIA),McDonnell Douglas MD-81,McDonnell,180.0,180.0,0.0,passenger,unknown,Weather conditions,the aircraft crashed into a mountain during an approach to camp dell oro airport in heavy fog. the crew was not properly prepared for the approach. the minimum altitude and maximum speed limits of the holding pattern were probably not retained. imprecise language used by the crew and air trafficontroller.,1981,December,Tuesday,0.0,0.0
3320,1981-12-05 19:08:00,Honolulu, Hawaii,PRIVATE - PARAJUMP AIR SHOW,Beech C-45H,Beech,12.0,11.0,0.0,private,unknown,unknown,"crashed into the water. improperly loaded aircraft, weight and center of gravity.",1981,December,Saturday,1.0,8.333333333333332
3321,1981-12-10 16:40:00,Tyonek, Alaska,SPERNAK AIRWAYS - AIR TAXI,Cessna 207A,Cessna,4.0,4.0,0.0,passenger,unknown,unknown,crashed into water during initial climb. probable cause unknown.,1981,December,Thursday,0.0,0.0
3322,1981-12-15 13:30:00,Mt. McKinley, AK,HUDSON AIR SERVICE - AIR TAXI,Cessna 185,Cessna,4.0,2.0,0.0,cargo,unknown,unknown,the aircraft encountered downdrafts while approaching mountain pass and crashed.,1981,December,Tuesday,2.0,50.0
