,DateTime,Year,Month,Day,City,Country,Operator,Type,Company,Route,Aboard,Fatalities,Ground,Survivors,Flight Type,Phase,Cause,Summary
3450,1983-11-26 15:30:00,1983,11,Saturday,Midland, Texas,AIR TAXI,Beechcraft B-100,Beechcraft,"Wichita, TX - Midland, TX",8.0,8.0,0.0,0.0,passenger,unknown,Pilot error,"witnesses observed what appeared to be a normal approach, but at 30 to 50 ft. agl, the pilot initiated a go-around, the aircraft pitched up in an extremely nose high attitude, then entered a left bank, stalled & crashed. reasons for occurrence undetermined."
3451,1983-11-27 10:06:00,1983,11,Sunday,Madrid-Barajas, Spain,AVIANCA,Boeing B-747-283B,Boeing,Paris - Madrid - Bogota,192.0,181.0,0.0,11.0,passenger,While landing,Pilot error,"while attempting to land at madrid, the crew intercepted the wrong ils track which caused the pilot to initiate a right turn short of the vor beacon. the aircraft impacted a series of hills during which the right wing broke off, the aircraft cartwheeled and broke into 5 pieces and came to rest upside down. procedural errors by the crew including the pilot not knowing his precise position before descending, failure of the crew to take corrective action after a warning from the  ground proximity warning system and deficient teamwork on the flight deck.  the aircraft was named 'magnus viking,' ln-rna and dry-leased from sas."
3452,1983-11-28 00:00:00,1983,11,Monday,Near Enugu, Nigeria,NIGERIA AIRWAYS,Fokker F-28 Fellowship 2000,Fokker,,72.0,53.0,0.0,19.0,passenger,While landing,Fire,the aircraft crashed 18 nm short of the runway after attaining a nose-high attitude in poor visibility and caught fire. crew may have been preoccupied with landing gear trouble.
3453,1983-12-07 09:40:00,1983,12,Wednesday,Near Madrid, Spain,IBERIA AIRLINES / AVIACO,Boeing B-727-200 / DC9-32,Boeing,Madrid - Rome,135.0,93.0,0.0,42.0,passenger,While taking off,Weather conditions,"while taking off, the b-727 struck the dc-9 on the runway in poor visibility, fog and snow. because of poor visibility and inadequate signs and markings the, dc-9 inadvertently wandered on the runway being used by the b-727 to take off. the airport had no ground radar. fifty-one aboard the 727 and all 42 aboard the dc-9 were killed. mexican actress,  maría 'fanny cano' damián, 39, among those killed."
3454,1983-12-09 21:30:00,1983,12,Friday,Put-In-Bay, Ohio,AIR TAXI - ISLAND AIRLINES,Cessna 207,Cessna,"Put-In-Bay, OH - Kelly's Island, OH",4.0,4.0,0.0,0.0,passenger,unknown,unknown,
3455,1983-12-14 15:30:00,1983,12,Wednesday,Near Medellin, Colombia,TAMPA COLOMBIA,Boeing 707-373C,Boeing,Medellin - Miami,3.0,3.0,22.0,0.0,passenger,unknown,Engine failure,"after liftoff, the aircraft entered a 90 degree bank, struck power lines and crashed into buildings. failure of the no.3 engine during a climb out with the no.4 engine operating at idle."
3456,1983-12-17 13:10:00,1983,12,Saturday,Paulatuk, Northwest Territory,INUVIK COASTAL AIRWAYS,de Havilland Canada DHC-6 Twin Otter 200,Havilland,Inuvik - Paulatuk,12.0,2.0,0.0,10.0,passenger,unknown,Weather conditions,the left wing contacted the ground after the pilot attempted a go-around. the plane cartwheeled and crashed. runway is not oriented to correspond with the prevailing winds. the aircraft was overloaded by 840 lbs and was below that prescribed to take off. lack of weather forcast.
3457,1983-12-24 00:00:00,1983,12,Saturday,Leshukonskoye, Russia,AEROFLOT,Antonov AN-24,Antonov,Arkhangelsk - Leshukonskoye,49.0,44.0,0.0,5.0,passenger,While landing,Weather conditions,"the airliner crashed on approach in adverse weather. instead of a go-around the pilot put the plane in a tight turn to the right with a high slip angle, leading to a loss of airspeed. after descending through decision height the pilot attempted a go-around but the plane rolled to the left and lost altitude. after the bank angle reached 90 degrees the aircraft crashed short of  the runway."
3458,1984-01-02 00:00:00,1984,1,Monday,Amman, Jordan,MILITARY - ROYAL JORDANIAN AIR FORCE,CASA 212-A3 Aviocar 100,CASA,,13.0,13.0,0.0,0.0,military,unknown,unknown,crashed due to mechanical problems.
3459,1984-01-09 22:30:00,1984,1,Monday,Saint Louis, Missouri,SKYCRAFT AIR TRANSPORT,Douglas DC-3,Douglas,"Saint Louis, MO - Toronto, Canada",2.0,1.0,0.0,1.0,cargo,While landing,Engine failure,"the attempts at taking off failed because of poor engine performance. on the third try power was lost in both engines and an emergency landing was attempted on a highway. the left wing struck a light pole. jet-a fuel was used when refueling the aircraft, instead of aviation gas."
3460,1984-01-10 00:00:00,1984,1,Tuesday,Sofia, Bulgaria,BALKAN BULGARIAN AIRLINES,Tupolev TU-134A,Tupolev,Berlin - Sofia,50.0,50.0,0.0,0.0,passenger,While landing,Weather conditions,the aircraft struck power lines and crashed into a forest during a snowstorm while attempting to land.  a go-around was attempted at 300 ft. but the plane struck power lines and crashed 2.5 miles short of the runway. the crew descended below decision altitude while trying to make visual contact with the runway.
3461,1984-01-13 00:00:00,1984,1,Friday,Cochabamba, Bolivia,NORTH EAST BOLIVIAN AIRWAYS,Douglas EC-54U,Douglas,,3.0,1.0,0.0,2.0,passenger,While landing,Pilot error,"after the no. 2 engine failed on takeoff, the pilot  tried to land but the propellers struck the runway and the aircraft ran off the runway into a ditch."
3462,1984-01-24 00:00:00,1984,1,Tuesday,Near Manado, Indonesia,PELITA AIR SERVICE,CASA 212 Aviocar 200,CASA,,9.0,6.0,0.0,3.0,cargo,While landing,unknown,"crashed into a mountain at approximately 3,000 ft. while attempting to land."
3463,1984-01-28 00:00:00,1984,1,Saturday,Izhevsk, Russia,AEROFLOT,Antonov An-24RV,Antonov,,47.0,4.0,0.0,43.0,passenger,unknown,unknown,the aircraft crashed after the elevator failed. disconnection of the linkage of the elevators control rod.
3464,1984-01-30 06:30:00,1984,1,Monday,Terre Haute, Indiana,BRITT AIRWAYS,Swearingen SA.226TC Metro II,Swearingen,Training,3.0,3.0,0.0,0.0,passenger,While taking off,unknown,the aircraft entered a steep after taking off and crashed to the ground. undetermined cause.
3465,1984-02-16 00:00:00,1984,2,Thursday,Near Debre Zelt, Ethiopia,MILITARY - ETHIOPIAN AIR FORCE,Antonov AN-12,Antonov,,38.0,26.0,0.0,12.0,military,While landing,Pilot error,the aircraft crashed after a hijacker detonated a hand grenade when the pilot tried to land.
3466,1984-02-19 00:00:00,1984,2,Sunday,Near San Gerardo, El Salvador,MILITARY - SALVADORAN AIR FORCE,Bell UH-1H / Bell UH-1H,Bell,,28.0,28.0,0.0,0.0,military,unknown,Fire,"one of the helicopters was hit by guerrilla mortar fire and lost control, crashing into the other helicopter."
3467,1984-02-20 00:00:00,1984,2,Monday,Prosperine, Australia,FLIGHT SAFETY AUSTRALIA,Cessna 500 Citation I,Cessna,,2.0,2.0,0.0,0.0,passenger,While landing,unknown,the cargo plane crashed short of the runway while landing.
3468,1984-02-24 00:00:00,1984,2,Friday,Colombia,,TAXI AÉREO DEL GUAVIARE,Cessna 404 Titan,Cessna,,7.0,7.0,0.0,0.0,passenger,unknown,unknown,
3469,1984-02-27 00:00:00,1984,2,Monday,Off Matsuyama, Japan,MILITARY - JAPAN MARITIME SELF DEFENSE FORCE,PS-1,PS-1,,12.0,12.0,0.0,0.0,military,unknown,unknown,crashed into the sea. two bodies never recovered.
3470,1984-02-28 16:16:00,1984,2,Tuesday,JFK Airport, New York,SCANDINAVIAN AIRLINES (SAS),McDonnell Douglas DC-10-30,McDonnell,"Oslo, Norway, New York, NY",177.0,0.0,0.0,177.0,passenger,While landing,unknown,"while attempting to land at jfk, new york, the aircraft touched down 4,700 feet beyond the threshold, slid off end of runway and came to rest in a tidal waterway. the crew's disregard for prescribed procedures for monitoring and controlling of airspeed during the final stages of the approach and decision to continue the landing rather than to execute a missed approach. overreliance on the autothrottle speed control system which had a history of recent malfunctions."
3471,1984-02-28 19:30:00,1984,2,Tuesday,Near Borja, Spain,MILITARY - U.S. AIR FORCE,Lockheed C-130E,Lockheed,,18.0,18.0,0.0,0.0,military,unknown,unknown,struck the face of a mountain as it made a low-level suppy drop during a training mission.
3472,1984-03-05 00:00:00,1984,3,Monday,Cumberland, Maryland,AIR TAXI,Piper PA-31,Piper,,3.0,3.0,0.0,0.0,passenger,unknown,Pilot error,approximately 16 minutes prior to the accident the pilot was cleared for the localizer dme approach. the aircraft collided with the mountainous terrain on a heading of about 220 degrees at approx 8.5 dme on a bearing of 051 degrees from the airport. ifr procedure not followed. proper altitude not maintained. physical imparement of the pilot with carbon monoxide.
3473,1984-03-13 07:47:00,1984,3,Tuesday,Barranquilla, Colombia,AEROSUCRE COLOMBIA,Curtiss C-46A,Curtiss,Barranquilla - Bogota,6.0,4.0,0.0,2.0,passenger,While landing,unknown,"tried to make an emergency landing. touched down, lifted off, stalled and crashed."
3474,1984-03-16 00:00:00,1984,3,Friday,San Borja, Bolivia,LLOYD AEREO BOLIVIANO,Fairchild F-27M,Fairchild,,23.0,23.0,0.0,0.0,passenger,unknown,unknown,crashed into the jungle.
3475,1984-03-24 04:00:00,1984,3,Saturday,Near Hunghae, South Korea,MILITARY - U.S. MARINE CORPS,Sikorsky CH-53D,Sikorsky,Pohang - Kannung,29.0,29.0,0.0,0.0,military,unknown,Pilot error,crashed into a wooded mountainside while flying vfr. pilot error.
3476,1984-03-24 00:00:00,1984,3,Saturday,Near Rurrenabaque, Bolivia,FRIGORIFICO REYES,Douglas C-54,Douglas,,5.0,5.0,0.0,0.0,passenger,unknown,Engine failure,"shortly after the cargo plane took off, the engines began to backfire, the plane lost altitude, the right wing clipped trees and the plane crashed."
3477,1984-03-31 08:30:00,1984,3,Saturday,Off  Bimini,,STATE AIRLINES,Cessna 402B,Cessna,Ft. Lauderdale - Bimini,6.0,6.0,0.0,0.0,passenger,unknown,unknown,"slowed to 90 knts and soon after began to descent at 5,400 fpm and disappeared from radar and crashed into the sea. the wreckage was never found."
3478,1984-04-04 00:00:00,1984,4,Wednesday,Florianopolis, Brazil,LÍDER TÁXI AÉREO,PT-LCN,PT-LCN,,4.0,4.0,0.0,0.0,passenger,While landing,unknown,crashed while landing.
3479,1984-04-18 00:00:00,1984,4,Wednesday,Imperatriz, Brazil,VOTEC / VOTEC,Embraer 110EJ Band./Embraer 110P Band.,Embraer,,35.0,19.0,0.0,16.0,passenger,While landing,Engine failure,"midair collision.  same aircraft type, same airline. one of 17 killed aboard pt-gkl and all 18 aboard pt-gjz were killed. pt-gjz crashed out of control but pt-gkl was able to make a forced landing without its no.1 engine on a river after which it sank."
3480,1984-05-08 00:00:00,1984,5,Tuesday,Elbet Beni Salama, Egypt,MILITARY - EGYPTIAN AIR FORCE,McDonnel F-4E Phantom II,McDonnel,,2.0,2.0,19.0,0.0,military,unknown,unknown,"crashed into a village approximately 80 miles from cairo, killing 19 on the ground."
3481,1984-05-15 00:00:00,1984,5,Tuesday,Ushuaia, Argentina,TIERRA DEL FUEGO PROVINCE,Gates Learjet 35A,Gates,,12.0,12.0,0.0,0.0,passenger,unknown,Weather conditions,crashed in poor weather. the pilot descended below minimum safe altitude. flying vfr in ifr conditions.
3482,1984-05-30 01:45:00,1984,5,Wednesday,Chalkhill, Pennsylvania,ZANTOP INTERNATIONAL AIRLINES,Lockheed L-188AF Electra,Lockheed,Baltimore - Detroit,4.0,4.0,0.0,0.0,passenger,unknown,Pilot error,"the cargo aircraft's entry into an unusual attitude and the inability of the flight crew to analyze the flight condition before there was a complete loss of control. although the precise reason for the loss of control was not identified, an undetermined failure of a component in the no.2 vertical gyro system, perhaps involving the amplifier and associated circuitry, probably contributed to the cause of the accident by incorrectly processing data to the co-pilot's approach horizon. the inflight structural failure of the aircraft was due to overload."
3483,1984-06-04 00:00:00,1984,6,Monday,Windsor Locks, Connecticut,AIR CONTINENTAL,Learjet 23A,Learjet,,3.0,3.0,0.0,0.0,passenger,unknown,Engine failure,"according to witnesses, the aircraft made a normal approach to rwy 33 with no apparent abnormalities. however, when it was about 200 ft over the approach lights, they heard an increase in the engine thrust & the aircraft's descent stopped. two witnesses thought the aircrew initiated a go-around. immediately thereafter, the aircraft began an apparent level turn to the right. as it turned thru about 90 deg of turn, the bank angle had increased to nearly 90 deg, the aircraft's nose dropped & the plane crashed in a nose low attitude & burned. malfunction of spoiler system for reasons undetermined."
3484,1984-06-19 02:55:00,1984,6,Tuesday,Island Beach, New Jersey,AIR TAXI - RACO HELICOPTERS CORP.,Aerospeciale AS-350D,Aerospeciale,,3.0,3.0,0.0,0.0,passenger,unknown,Weather conditions,"the on-demand air taxi flight departed for garden city with one passenger. the reported weather at the approximate time of the accident indicated low clouds, thunderstorm activity including rain and lighting. one witness stated that he observed the helicopter flying at an altitude of approximately 60 to 80 feet above the water. the helicopter wreckage was found the next day on the beach. continued vfr flight into imc. improper altitude."
3485,1984-06-28 00:00:00,1984,6,Thursday,Near Sao Pedro d' Aldeia, Brazil,TAM LINEAS AÉREAS REGIONAL,Embraer 110C Bandeirante,Embraer,,18.0,18.0,0.0,0.0,passenger,unknown,Pilot error,the aircraft flew into heavy rain and a cloud shrouded hill after the pilot abandoned ifr and descended vfr. the plane was carrying journalists.
3486,1984-07-01 11:34:00,1984,7,Sunday,Port Hardy, British Columbia,COVAL AIR,Beechcraft 18,Beechcraft,,9.0,9.0,0.0,0.0,passenger,unknown,unknown,"while attempting to take off, gained 100 feet in altitude then nosed into the end of the runway tarmaand burned. chartered by painter's lodge fishing resort."
3487,1984-07-11 00:00:00,1984,7,Wednesday,Off Buenavista, Philippines,MILITARY - PHILIPPINE AIR FORCE,Bell UH-1H,Bell,,30.0,30.0,0.0,0.0,military,While landing,unknown,crashed into the pacifiocean off the coast of marinduque island.
3488,1984-07-12 00:00:00,1984,7,Thursday,Sigonella AFB, Italy,MILITARY - U.S. AIR FORCE,Lockheed C-141B,Lockheed,,9.0,9.0,0.0,0.0,military,unknown,Engine failure,"failure of the no. 4 engine caused the no. 3 engine to failue due to debris. debris also started a fire in the cargo hatch. the crew was overcome by smoke and cyanide, lost control and crashed."
3489,1984-07-21 09:20:00,1984,7,Saturday,Ouzinkie, Alaska,AIR TAXI,Grumman G-21A,Grumman,"Kodiak, AK - Ouzinkie, AK",4.0,4.0,0.0,0.0,passenger,unknown,Weather conditions,"the aircraft collided with the waters of the narrow strait, northwest of monashka bay. witnesses reported the weather was ifr in the area at the time. the aircraft was not equipped for instrument flight nor was the pilot current with fars to conduct ifr operations. continued vfr flight into imc."
3490,1984-07-21 13:40:00,1984,7,Saturday,Tau Island, American Samoa,SOUTH PACIFIISLAND AIRWAYS,de Havilland Canada DHC-6 Twin Otter 300,Havilland,Pango Pango - Tau Island,14.0,1.0,0.0,13.0,passenger,unknown,Pilot error,while turning from its base leg onto the final approach the fight controls suddenly collapsed and the nose of the plane pitched up. the pilot attempted to maintain control  of the aircraft by using the throttle and flap controls but it collided with a vehicle and terminal building.  a rusted elevator control cable broke. improper maintenance  procedures. total failure of the elevator control due to corrosion.
3491,1984-07-25 07:30:00,1984,7,Wednesday,Anchorage, Alaska,AIR TAXI,Cessna 401,Cessna,"Anchorage, AK - Cantwell, AK",5.0,5.0,0.0,0.0,passenger,While en route,unknown,disappeared en route. aircraft and occupants never found. reasons undetermined.
3492,1984-08-02 08:05:00,1984,8,Thursday,Vieques, Puerto Rico,VIEQUES AIR LINK,Britten-Norman BN-2A Islander,Britten-Norman,"Vieques, PR - St. Croix, VI",9.0,9.0,0.0,0.0,passenger,While taking off,Pilot error,banked to the left shortly after taking off and crashed into the ocean. aircraft overloaded and improperly loaded. inexperienced pilot. water contamination of fuel.
3493,1984-08-05 00:00:00,1984,8,Sunday,Dacca, Bangladesh,BANGLADESH BIMAN,Fokker F-27 Friendship 600,Fokker,Chittagong-Patenga - Dhaka,49.0,49.0,0.0,0.0,passenger,While landing,unknown,"crashed in the water, 1,800 ft. short of the runway on a second landing attempt after a go-around on a vor approach."
3494,1984-08-05 00:00:00,1984,8,Sunday,Nawabshah, Pakistan,AEROFLOT,Antonov AN-12BP,Antonov,Karachi - Tashkent,24.0,24.0,0.0,0.0,passenger,unknown,Weather conditions,the plane flew into severe weather and hail penetrated the oil radiatiors. power was lost in all four engines and load limits were exceeded during an emergency descent. the plane broke up and crashed.
3495,1984-08-08 00:00:00,1984,8,Wednesday,Machakos, Kenya,PIONEER AIRLINES,Cessna 402A,Cessna,,9.0,9.0,0.0,0.0,passenger,unknown,unknown,
3496,1984-08-11 01:00:00,1984,8,Saturday,Near Memphis, Tennessee,AVIATION ENTERPRISES,Douglas DC-3,Douglas,Memphis - Chicago,3.0,3.0,0.0,0.0,passenger,While taking off,Engine failure,during takeoff the crew lost the no. 1 engine. the plane struck utility poles and crashed through the roof of a building. missing spark plug from the no. 1 engine in the no. 14 cylinder.
3497,1984-08-15 00:00:00,1984,8,Wednesday,Near Wamena, Indonesia,AIRFAST INDONESIA,Douglas C-47A,Douglas,,3.0,2.0,0.0,1.0,passenger,While en route,unknown,crashed into a mountain while en route.
3498,1984-12-11 19:32:00,1984,12,Tuesday,Pontiac, Michigan,AIR TAXI - RICHARDS AVIATION INC.,Piper PA-31,Piper,"Bolivar, TN - Pontiac, MI",2.0,2.0,0.0,0.0,passenger,unknown,unknown,the aircraft departed the airport with one dry air pump inoperative and the other pump reading low. aircraft control was lost during an instrument approach in imc. operation with known deficiencies in equipment. flight/nav instruments disabled. emergency procedures not followed.
3499,1984-08-24 11:18:00,1984,8,Friday,San Luis Obispo, California,WINGS WEST AIRLINES / PRIVATE,Beechcraft C99 / Rockwell 112TC,Beechcraft,San Luis Obispo - San Fransisco,17.0,17.0,0.0,0.0,private,While landing,Pilot error,"a head-on midair collision occurred at 3, 400 ft. near san luis obispo airport . the beech was climbing and the rockwell was descending. two aboard the rockwell aircraft were killed along with 15 aboard the beech.  failure of the pilots of both aircraft to follow the recommended communications and traffiadvisory practices for uncontrolled airports in alerting each other to their presence. underlying the accident were the physiological limitations of human vision and reaction time."
3500,1984-08-30 00:00:00,1984,8,Thursday,Douala, Cameroon,CAMEROON AIRLINES,Boeing B-737-2H7C,Boeing,Douala - Yaounde,116.0,2.0,0.0,114.0,passenger,While taking off,Engine failure,"when taxing tin preperation to takeoff, a compressor disin the no.2 engine failed. debris punctured the wing and fuel tank causing an uncontrollable fire that destroyed the aircraft."
3501,1984-09-06 00:00:00,1984,9,Thursday,Mt. Musaka, Papua,TALAIR,Britten-Norman BN-2A-20 Islander,Britten-Norman,,11.0,9.0,0.0,2.0,passenger,unknown,unknown,crashed into mt. musaka.
3502,1984-09-07 21:10:00,1984,9,Friday,Near Naples, Florida,PROVINCETOWN - BOSTON AIRLINES,Cessna 402C,Cessna,"Naples, FL - Tampa, FL",6.0,1.0,0.0,5.0,passenger,While taking off,Engine failure,lost both engines while taking off and crashed  wheels up in a field. fueled with jet fuel by accident.
3503,1984-09-11 00:00:00,1984,9,Tuesday,Near the Kwango River, Zaire,MMM AERO SERVICES,Handley Page Dart Herald 202,Handley,,30.0,30.0,0.0,0.0,cargo,unknown,unknown,
3504,1984-09-16 00:00:00,1984,9,Sunday,Opole, Poland,APRL,Antonov An-2T,Antonov,Airshow,26.0,11.0,0.0,15.0,passenger,While taking off,unknown,crashed during takeoff. overloaded
3505,1984-09-18 11:04:00,1984,9,Tuesday,Quito, Ecuador,AECA CARGO,McDonnell Douglas DC-8F-55,McDonnell,Quito - Guayaquil,4.0,4.0,49.0,0.0,passenger,While taking off,Weather conditions,"while taking off, the cargo plane was unable to gain altitude and crashed into buildings at the end of the runway. improper calculation of center of gravity, load distribution and maximum takeoff weight for existing runway and weather conditions."
3506,1984-09-21 00:00:00,1984,9,Friday,Near Sarakchar, Afghanistan,MILITARY - RUSSIAN AIR FORCE,Antonov AN-12,Antonov,,50.0,50.0,0.0,0.0,military,unknown,War,shot down by afghan rebels.
3507,1984-09-26 11:55:00,1984,9,Wednesday,near Orillia, Ontario,AIR NIAGARA,Cessna 500 Citation I,Cessna,Training,2.0,2.0,0.0,0.0,passenger,unknown,unknown,while on vfr training the aircraft was 200 feet over the runway when it suddenly rolled inverted and struck the ground.
3508,1984-10-02 08:15:00,1984,10,Tuesday,Ausin, Nevada,AIR TAXI - DESERT FLYING SERVICE,Cessna R182,Cessna,"Reno, NV - Eureka, NV",3.0,3.0,0.0,0.0,cargo,unknown,Weather conditions,deteriorating weather (fog) was encountered as the pilot followed a highway to his destination on an easterly heading. on scene evidence indicated that the aircraft impacted left wing tip first on a northerly heading near the east end of a box canyon. flight into adverse weather. air speed not maintained.
3509,1984-10-09 00:00:00,1984,10,Tuesday,Fort Franklin, Canada,NAHANNI AIR SERVICES,de Havilland Canada DHC-6 Twin Otter 100,Havilland,Fort Norman - Fort Franklin,7.0,7.0,0.0,0.0,cargo,unknown,Weather conditions,struck a tower while on approach in fog.  weather was below vfr minima and not reported to the pilot because of a lack of observation and communications facilities at fort franklin. the decision of the pilot to continue the approach in fog.
3510,1984-10-11 05:40:00,1984,10,Thursday,Near Omsk, Russia,AEROFLOT,Tupolev TU-154B,Tupolev,Krasnodar - Omsk,179.0,174.0,4.0,5.0,passenger,While landing,unknown,"while landing, the crew noticed something on the runway, took evasive action and crashed into two cleaning vehicles. the flying control officer (atc)  fell asleep and did not inform the controllers cleaning vehicles were on the runway."
3511,1984-10-11 17:37:00,1984,10,Thursday,Goose Bay, Newfoundland,LABRADORE AIRWAYS,de Havilland Canada DHC-6 Twin Otter 100,Havilland,St. Anthony - Goose Bay,4.0,4.0,0.0,0.0,passenger,unknown,Weather conditions,the air ambulance struck a mountain in near zero visibility and snow bounced twice and came to rest in a canyon. the vfr flight was attempted in mountainous terrain in marginal weather conditions. the aircraft was flown at an altitude which did not provide terrain clearance and the aircraft struck amountain for undetermined reasons.
3512,1984-10-27 00:00:00,1984,10,Saturday,Near Kabul, Afghanistan,MILILTARY - SOVIET AIR FORCE,Ilyushin IL-76M,Ilyushin,,20.0,20.0,0.0,0.0,military,unknown,War,shot down by enemy fire.
3513,1984-10-28 00:00:00,1984,10,Sunday,Near Kabul, Afghanistan,MILITARY - RUSSIAN AIR FORCE,Antonov AN-22,Antonov,,240.0,240.0,0.0,0.0,military,While taking off,War,shot down by afghan rebels shortly after taking off. worst single military aircraft disaster in history.
3514,1984-10-31 00:00:00,1984,10,Wednesday,Off Davao, Philippines,VILLAGE AIRWAYS,Douglas C-47B,Douglas,Davao - Manila,4.0,4.0,0.0,0.0,passenger,While en route,unknown,the cargo plane went missing in the pacifiocean while en route.
3515,1984-11-19 00:00:00,1984,11,Monday,Inverness, England,EUROAIR,Embraer 110P1 Bandeirante,Embraer,,1.0,1.0,0.0,0.0,passenger,While taking off,unknown,"crashed into a 1,600 ft. hill after taking off from inverness."
3516,1984-11-20 00:00:00,1984,11,Tuesday,Loja, Peru,TAME,de Havilland Canada DHC-6 Twin Otter 300,Havilland,Loja - Zumba,14.0,14.0,0.0,0.0,passenger,unknown,unknown,crashed into high terrain.
3517,1984-12-04 00:00:00,1984,12,Tuesday,Near Kostroma, USSR,AEROFLOT,LET 410 M,LET,,10.0,10.0,0.0,0.0,passenger,unknown,unknown,
3518,1984-12-06 18:14:00,1984,12,Thursday,Jacksonville, Florida,PROVINCETOWN - BOSTON AIRLINES,Embraer 110P1 Bandeirante,Embraer,Jacksonville - Tampa,13.0,13.0,0.0,0.0,passenger,While taking off,unknown,"after taking off, the aircraft went into a steep dive, crashed and burned 7,800 ft. beyond the departure end of the runway. malfunction of the elevator control system or elevator trim system. the reaction of the flight crew to correct the pitch control problem overstressed the left elevator control rod, which resulted in asymmetrical elevator deflection and overstress failure of the horizontal stabilizer attachment structure."
3519,1986-03-22 00:00:00,1986,3,Saturday,Jammuin, India,MILITARY - INDIAN AIR FORCE,Antonov An-32,Antonov,,19.0,19.0,0.0,0.0,military,unknown,unknown,
3520,1984-12-17 23:00:00,1984,12,Monday,Bainbridge, New York,AIR TAXI - DELAWARE AVIATION LLC,PA-23-250,PA-23-250,"Binghamton, NY - Bainbridge, NY",4.0,4.0,0.0,0.0,passenger,unknown,Weather conditions,"vfr conditions prevailed when the fight departed. the destination was reported as clear until just prior to the estimated time of arrival, then fog began to form. witnesses who heard the aircraft, just prior to the accident, reported heavy fog. after making an approach to rwy 7, the aircraft turned to a heading of about 220 deg, then collided with trees on a wooded hill, .85 mi north of the airport. continued vfr flight into adverse weather conditions."
3521,1984-12-19 14:00:00,1984,12,Wednesday,Near Jaen, Peru,FUERZA AÉREA DEL PERU,de Havilland Canada DHC-6 Twin Otter 300,Havilland,,21.0,21.0,0.0,0.0,passenger,While taking off,unknown,"crashed in flames, two minutes after taking off from a military base."
3522,1984-12-22 00:00:00,1984,12,Saturday,Near Bhojpur, Nepal,ROYAL NEPAL AIRLINES,de Havilland Canada DHC-6 Twin Otter 300,Havilland,,23.0,15.0,0.0,8.0,passenger,unknown,Weather conditions,crashed into mountain in poor weather off the intended course.
3523,1984-12-23 18:10:00,1984,12,Sunday,Near Kranoyarsk, Russia,AEROFLOT,Tupolev TU-154B-2,Tupolev,,110.0,110.0,0.0,0.0,passenger,While landing,Engine failure,the aircraft crashed while attempting an emergency landing after the no. 3 engine caught fire. failure of a  compressor.
3524,1985-01-01 20:30:00,1985,1,Tuesday,Near La Paz, Bolivia,EASTERN AIR LINES,Boeing B-727-225 Adv,Boeing,"Asuncion, Paraguay - La Paz, Bolivia",29.0,29.0,0.0,0.0,passenger,unknown,unknown,"the aircraft hit mt. illimani at an altitude of 19,600 feet after being cleared to descend during an approach to la paz. the crew did not follow the prescribed airway. navigation error. controlled flight into terrain."
3525,1985-01-09 07:00:00,1985,1,Wednesday,Kansas City, Kansas,TPI INTERNATIONAL AIRWAYS,Lockheed L-188AF Electra,Lockheed,Detroit - Kansas City,3.0,3.0,0.0,0.0,passenger,While landing,Pilot error,the cargo plane executed a missed approach because it was too high. the copilot mistakenly lined up with nearby fairfax airport to land. the captain took over and entered a steep climb for a go-around. the plane stalled and entered a dive and crashed into a water treatment plant. improper ifr procedure. airspeed not maintained which led to an inadvertent stall.
3526,1985-01-18 00:00:00,1985,1,Friday,Jinan, China,CAAC,Antonov AN-24B,Antonov,Nanjing - Jinan,41.0,38.0,0.0,3.0,passenger,unknown,Weather conditions,crashed after overshooting the runway in rain and fog.
3527,1985-01-19 08:22:00,1985,1,Saturday,Havana, Cuba,CUBANA DE AVIACION,Ilyushin IL-18D,Ilyushin,Havana - Managua,38.0,38.0,0.0,0.0,passenger,While taking off,unknown,the airliner crashed after takeoff. failure of the artificial horizon and obstruction of aileron control due to shifted cargo.
3528,1985-01-20 23:15:00,1985,1,Sunday,Carson, New Mexico,AIR TAXI,Bell 206 L-1,Bell,"Albuquerque, NM - Taos, NM -",3.0,3.0,0.0,0.0,passenger,While landing,Pilot error,the helicopter crashed in open terrain during a turn to reverse direction. witnesses stated the aircraft was heading north and was on a converging course with high tension lines that were about 80 to 100 ft high and the belly counted spotlight was illuminated when it passed overhead. the helicopter impacted snow covered terrain in a steep descending bank to the right at a high rate of speed on a southerly heading. the power lines showed no evidence of having been struck. pilot did not maintain directional control.
3529,1985-01-21 01:04:00,1985,1,Monday,Reno, Nevada,GALAXY AIRLINES,Lockheed L-188A Electra,Lockheed,"Reno, NV - Minneapolis-St. Paul, MN",71.0,70.0,0.0,1.0,passenger,While landing,unknown,"the aircraft crashed while returning to the airport after reporting severe vibrations. while attempting to land, the aircraft crashed into a  field, bounced and slid into mobile homes. a ground handler forgot to close an air start access door. the crew's failure to control and monitor the flight path and air speed of the aircraft after detecting the vibration."
3530,1985-01-22 09:35:00,1985,1,Tuesday,Off Puerto Castilla, Honduras,MILITARY - U.S. AIR FORCE,Lockheed C-130A,Lockheed,Howard AFB - Trujillo AP,21.0,21.0,0.0,0.0,military,While landing,unknown,"crashed into the caribbean sea, 8 miles northwest of the airport where it was scheduled to land."
